date,close
1962-01-31,2.8425586956187345
1962-02-28,2.872004081836723
1962-03-31,2.90983222808541
1962-04-30,2.9191421359880234
1962-05-31,2.920271508742428
1962-06-30,2.909454411773665
1962-07-31,2.9108280084421425
1962-08-31,2.936763066782964
1962-09-30,2.950414229786176
1962-10-31,2.964128848453704
1962-11-30,2.973612476521409
1962-12-31,2.9978259743156745
1963-01-31,3.003073850010833
1963-02-28,2.997836916995442
1963-03-31,3.005384354739364
1963-04-30,3.014999978377221
1963-05-31,3.022590626322652
1963-06-30,3.024017636279462
1963-07-31,3.0339506126002096
1963-08-31,3.0395203093853502
1963-09-30,3.038882852663101
1963-10-31,3.032288458352948
1963-11-30,3.057238183324253
1963-12-31,3.054773038130423
1964-01-31,3.062984534668945
1964-02-29,3.067041187973539
1964-03-31,3.066920765546881
1964-04-30,3.0796085931933104
1964-05-31,3.096548496557077
1964-06-30,3.1156929240993656
1964-07-31,3.117694988232626
1964-08-31,3.123949862590051
1964-09-30,3.141133672539956
1964-10-31,3.1560025437583747
1964-11-30,3.1580305098164114
1964-12-31,3.1665195714508485
1965-01-31,3.181778490906664
1965-02-28,3.185992476345874
1965-03-31,3.2013452324196727
1965-04-30,3.2099507278088546
1965-05-31,3.216390690207919
1965-06-30,3.234082986427856
1965-07-31,3.240571364161388
1965-08-31,3.240444128352178
1965-09-30,3.233964709060865
1965-10-31,3.2321839534390246
1965-11-30,3.228200353611913
1965-12-31,3.203035993261748
1966-01-31,3.2061861570978336
1966-02-28,3.148948448403823
1966-03-31,3.227998077518806
1966-04-30,3.222919151359335
1966-05-31,3.2329560816208094
1966-06-30,3.209132369095831
1966-07-31,3.204903666453707
1966-08-31,3.15369821923174
1966-09-30,3.2393180149221945
1966-10-31,3.262934235453142
1966-11-30,3.2436172952249755
1966-12-31,3.364299706714593
1967-01-31,3.404310972467496
1967-02-28,3.3711003865468543
1967-03-31,3.434752600081238
1967-04-30,3.383387721692954
1967-05-31,3.389310546548063
1967-06-30,3.312626934216493
1967-07-31,3.339318620847134
1967-08-31,3.3289415784183736
1967-09-30,3.3339179178476908
1967-10-31,3.277809693183043
1967-11-30,3.2712555597007094
1967-12-31,3.2942681961600497
1968-01-31,3.3432735175637616
1968-02-29,3.353400313476816
1968-03-31,3.3252593332380544
1968-04-30,3.344400712329527
1968-05-31,3.3337228348373023
1968-06-30,3.3966692954631394
1968-07-31,3.4674627283417663
1968-08-31,3.4753059166020743
1968-09-30,3.474280866390888
1968-10-31,3.462299976567038
1968-11-30,3.440032223669942
1968-12-31,3.3745151300918232
1969-01-31,3.384161339159925
1969-02-28,3.3854706209402945
1969-03-31,3.393128348076838
1969-04-30,3.4308797118035472
1969-05-31,3.372262428453312
1969-06-30,3.354310171541217
1969-07-31,3.38591191334966
1969-08-31,3.3681755736169814
1969-09-30,3.254077084879673
1969-10-31,3.3879064904186094
1969-11-30,3.335798419003666
1969-12-31,3.2424140508950376
1970-01-31,3.2862263933167903
1970-02-28,3.481876162592219
1970-03-31,3.462450098516712
1970-04-30,3.336304908757012
1970-05-31,3.330771220537031
1970-06-30,3.40388165331322
1970-07-31,3.4849793206739905
1970-08-31,3.4815752271012927
1970-09-30,3.543159125978015
1970-10-31,3.554193359038981
1970-11-30,3.766099813560928
1970-12-31,3.7823221067346378
1971-01-31,3.900804365143173
1971-02-28,3.906968030293076
1971-03-31,4.0842981638180085
1971-04-30,3.963693975251267
1971-05-31,3.909148605727189
1971-06-30,3.8526884437121
1971-07-31,3.837432452555266
1971-08-31,3.997869836944136
1971-09-30,4.089030458047931
1971-10-31,4.142191460437875
1971-11-30,4.14520616389746
1971-12-31,4.174720164875944
1972-01-31,4.141465904315833
1972-02-29,4.174130057903594
1972-03-31,4.172543127869137
1972-04-30,4.186959909666581
1972-05-31,4.230688480149783
1972-06-30,4.224031922779426
1972-07-31,4.251947087640977
1972-08-31,4.193797388216043
1972-09-30,4.183267077813543
1972-10-31,4.23800977800774
1972-11-30,4.293468847290692
1972-12-31,4.279760820558416
1973-01-31,4.266461323067333
1973-02-28,4.261566627042189
1973-03-31,4.259583243098311
1973-04-30,4.289185526478709
1973-05-31,4.251729383348408
1973-06-30,4.271492997074733
1973-07-31,4.172301480038806
1973-08-31,4.2407692406765
1973-09-30,4.355540502734092
1973-10-31,4.429613778742468
1973-11-30,4.457754958859144
1973-12-31,4.424145814685951
1974-01-31,4.420578489820206
1974-02-28,4.441126976763394
1974-03-31,4.361085736225398
1974-04-30,4.321886628396214
1974-05-31,4.382495204013001
1974-06-30,4.3763468318017065
1974-07-31,4.338502530459292
1974-08-31,4.309490180362612
1974-09-30,4.378372734263852
1974-10-31,4.442758790055097
