date,close
1968-05-31,4.195273463875816
1968-06-30,4.0903916272789225
1968-07-31,3.8856223272564137
1968-08-31,3.980515417510748
1968-09-30,3.9655322979969054
1968-10-31,3.9155885662840975
1968-11-30,3.980515417510748
1968-12-31,4.19027909070454
1969-01-31,4.250211568759909
1969-02-28,4.2731856853478
1969-03-31,4.305149673643998
1969-04-30,4.355093405356806
1969-05-31,4.310144046815278
1969-06-30,4.118360117038098
1969-07-31,4.1403353589917335
1969-08-31,4.090391627278929
1969-09-30,4.060425388251241
1969-10-31,3.980515417510752
1969-11-30,3.550999324780609
1969-12-31,3.517037587215902
1970-01-31,3.494063470628011
1970-02-28,3.496061219896524
1970-03-31,3.5260274589242075
1970-04-30,3.580965563808296
1970-05-31,3.546004951609329
1970-06-30,3.5470038262435843
1970-07-31,3.525028584289949
1970-08-31,3.5739734413684983
1970-09-30,3.6199216745442793
1970-10-31,3.735791132117993
1970-11-30,3.755768624803116
1970-12-31,3.733793382849481
1971-01-31,3.795723610173362
1971-02-28,3.874634706279597
1971-03-31,3.875633580913854
1971-04-30,3.955543551654346
1971-05-31,4.075408507765085
1971-06-30,4.015476029709715
1971-07-31,4.243219446320117
1971-08-31,4.095386000450207
1971-09-30,4.243219446320118
1971-10-31,4.235228449246069
1971-11-30,4.350099032185525
1971-12-31,4.345104659014244
1972-01-31,4.689716407832614
1972-02-29,4.8345532297997575
1972-03-31,4.832555480531247
1972-04-30,4.944429439567936
1972-05-31,5.92332658113896
1972-06-30,6.402786405581911
1972-07-31,6.882246230024865
1972-08-31,6.672482556831072
1972-09-30,6.402786405581909
1972-10-31,6.435749268512364
1972-11-30,6.352842673869103
1972-12-31,6.462718883637281
1973-01-31,6.592572586090583
1973-02-28,8.520400630204948
1973-03-31,9.01484357416174
1973-04-30,9.05979293270327
1973-05-31,11.43711456223291
1973-06-30,12.33610173306344
1973-07-31,11.507035786630835
1973-08-31,10.388296196263951
1973-09-30,10.013718208417902
1973-10-31,9.714055818141055
1973-11-30,10.0137182084179
1973-12-31,11.212367769525278
1974-01-31,13.31000450146319
1974-02-28,16.930925050641726
1974-03-31,17.28053117263138
1974-04-30,16.831037587216105
1974-05-31,15.632388026108732
1974-06-30,14.658485257708984
1974-07-31,15.38266936754469
1974-08-31,15.507528696826716
1974-09-30,14.7334008552782
1974-10-31,16.62127391402233
1974-11-30,18.179518343461915
1974-12-31,18.728899392302782
1975-01-31,17.605165428764614
1975-02-28,18.15454647760549
1975-03-31,17.754996623903022
1975-04-30,16.721161377447903
1975-05-31,16.75612198964687
1975-06-30,16.581318928652042
1975-07-31,16.621273914022286
1975-08-31,16.131825343236777
1975-09-30,13.809441818591235
1975-10-31,14.323862255233154
1975-11-30,13.80944181859124
1975-12-31,14.009216745442467
1976-01-31,12.785595318478688
1976-02-29,13.215111411208827
1976-03-31,12.935426513617111
1976-04-30,12.80057843799254
1976-05-31,12.510904794058254
1976-06-30,12.36606797209112
1976-07-31,11.227350889039114
1976-08-31,10.293403106009617
1976-09-30,11.596934503713891
1976-10-31,12.216236776952702
1976-11-30,12.995358991672498
1976-12-31,13.439858203916485
1977-01-31,13.19513391852373
1977-02-28,14.208991672293717
1977-03-31,14.963142021157108
1977-04-30,14.63351339185258
1977-05-31,14.303884762548046
1977-06-30,14.278912896691647
1977-07-31,14.433738465001348
1977-08-31,14.583569660139773
1977-09-30,15.372680621202122
1977-10-31,16.061904118838868
1977-11-30,15.96201665541326
1977-12-31,16.54136394328183
1978-01-31,17.50028359216773
1978-02-28,18.179518343461915
1978-03-31,18.054659014179897
1978-04-30,16.980868782354527
1978-05-31,18.4691919873962
